chrom,start,end,disruption
chr1,172732082,172799544,-2.8610989377653344
chr1,161524861,161580043,-1.288814101191078
chr1,239174396,239248469,-2.8801114496425333
chr1,30741756,30820785,-1.574408366317571
chr1,211200169,211256853,-1.9285588608701485
chr1,32152635,32200155,-3.0237199731228013
chr1,240038065,240039450,-5.284985264767945
chr1,193853745,193872998,-6.308467049713082
chr1,127355564,127360092,-5.283870487853321
chr1,9848052,9861205,-3.483511078341656
chr1,105880353,105971008,-4.234367676556488
chr1,131259318,131305949,-5.1615744603119085
chr1,69861304,69912759,-3.1900998942688576
chr1,6983086,6985280,-5.173025976102116
chr1,83338961,83392541,-5.077129794692418
chr1,73949388,74018345,-3.658164614977336
chr1,239269894,239302937,-3.8132823267357785
chr1,188017708,188094908,-5.592798097640847
chr1,172134012,172141721,-5.222138750388792
chr1,93786302,93841938,-1.6693018386716074
chr1,29462934,29558383,-4.982492161526219
chr1,232729129,232769779,-4.545112090324186
chr1,16786295,16829037,-2.1458029303428328
chr1,79210463,79223937,-3.937546243497336
chr1,164431154,164448757,-3.432500255953537
chr1,193927437,194013878,-5.967453608360225
chr1,187812587,187896475,-6.602814879640775
chr1,167205388,167215164,-4.08905136882161
chr1,221546585,221635199,-5.16462197009498
chr1,167948615,168013296,-2.334530088937488
chr1,10826187,10865673,-2.2309186975298028
chr1,207362055,207454009,-2.3597684390792892
chr1,224855470,224907933,-3.0526872230555844
chr1,133276404,133281887,-4.4209940398032535
chr1,238025828,238070915,-4.442845667247375
chr1,147284333,147334846,-2.6549393142245217
chr1,237145517,237234294,-2.6266846820309864
chr1,18747306,18781231,-2.3450067539769495
chr1,234168180,234251657,-2.0543278610400124
chr1,211607962,211675324,-1.2787117275973743
chr1,70615557,70653706,-3.1170720160934002
chr1,153957219,154041739,-2.077345905710454
chr1,1815016,1876055,-1.8801198052864176
chr1,204563321,204650489,-1.7409814262455199
chr1,32621083,32701099,-1.7429624409648472
chr1,167281289,167349497,-1.4801369138509246
chr1,121733821,121749052,-3.8782189629904744
chr1,33249561,33341250,-1.777488609295749
chr1,95260672,95287957,-4.249094139444354
chr1,132091150,132098568,-5.1326618503228545
chr1,160667071,160687802,-3.3566074672290105
chr1,197629812,197659313,-3.1862655094995573
chr1,214505116,214582652,-1.6452856843593335
chr1,151433582,151488799,-2.4113762445011155
chr1,50540062,50630195,-2.5951204773673324
chr1,213942967,213948467,-4.9710813060396575
chr1,214784442,214849038,-3.8167236609080044
chr1,208994333,209076515,-2.9409752890928313
chr1,20565849,20594290,-2.8050735616234372
chr1,9862105,9879072,-2.4305220258042524
chr1,19378174,19386286,-3.4853893923171495
chr1,222960384,222966906,-4.892419195337862
chr1,105375784,105444181,-4.450113179376116
chr1,11286064,11363497,-1.5966861481883117
chr1,135667415,135736491,-5.012834648077093
chr1,56622069,56707395,-2.1029520466906697
chr1,128408881,128449758,-5.757778182401299
chr1,23334467,23346119,-3.734350878393272
chr1,229796195,229840646,-3.6611761641774447
chr1,81351134,81364391,-4.143560805604327
chr1,113912655,113970158,-2.3573430220344083
chr1,102137054,102200184,-4.075085371168457
chr1,77406990,77499307,-3.0867274828667846
chr1,174520325,174534613,-3.707334327804424
chr1,216563780,216641511,-3.467624165415614
chr1,168834792,168856450,-5.242601052399524
chr1,181658220,181668811,-4.789085061266841
chr1,122989320,123088931,-2.610640077346587
chr1,35279276,35316209,-2.318039333758936
chr1,158711943,158720571,-4.797555896511583
chr1,102524516,102604356,-3.795099698273318
chr1,113342656,113393303,-3.2630544831397743
chr1,167355786,167435167,-1.521613397923987
chr1,120261762,120307556,-2.240068871176452
chr1,211635099,211665891,-1.921077465077288
chr1,131682093,131687052,-4.8803366847921685
chr1,11502049,11521005,-3.1397867159529973
chr1,7953999,8049795,-0.6399011927582229
chr1,232883510,232964161,-1.5387198594549965
chr1,74942475,74984898,-3.2254109948034553
chr1,13672858,13752413,-2.0460190425004767
chr1,102399436,102444656,-4.874762141613571
chr1,50038366,50060496,-2.8524892094286964
chr1,159913726,159956980,-1.883402500585662
chr1,28900286,28925534,-2.760827451709043
chr1,3848896,3919636,-2.419285262062043
chr1,216925768,217009940,-3.883641691279119
chr1,26536523,26589684,-2.1396921751992037
chr1,75322492,75380362,-3.352322597675121
chr1,157676474,157768110,-1.3780118309666045
chr1,28366834,28398953,-2.8477734636218077
chr1,178258733,178347301,-0.9570331759729128
chr1,23872631,23912130,-2.610819686557705
chr1,122893420,122912145,-2.745100736654441
chr1,140721097,140796159,-4.790472507869053
chr1,78218679,78306895,-2.435379707390541
chr1,58903585,58937839,-5.6559388222437565
chr1,193395437,193446943,-4.82569536997416
chr1,130343411,130375777,-5.097348223699879
chr1,89790138,89801944,-3.28148767004287
chr1,196168572,196193602,-3.3188105819685148
chr1,211152115,211157738,-5.139889873437818
chr1,222985615,222989228,-4.746212457478062
chr1,246034180,246059010,-3.73750597212642
chr1,131850563,131886718,-5.710667813695706
chr1,239623194,239690947,-1.64289006460254
chr1,98060896,98157264,-3.6566362280915357
chr1,34374921,34381063,-5.4533536228588435
chr1,182831513,182919271,-2.1334919899092974
chr1,85799665,85811377,-5.339207530311616
chr1,146132753,146147742,-2.427395258786266
chr1,34266527,34267354,-5.890121611254846
chr1,206761420,206845083,-2.522531586750797
chr1,246785542,246800608,-3.9506460871129447
chr1,232099359,232175431,-4.390879644089898
chr1,49536301,49629391,-5.276111248813869
chr1,123882363,123884870,-2.5938662712528564
chr1,121270527,121360651,-3.4558588581932446
chr1,199293203,199379698,-3.1903286972109983
chr1,47903380,48000554,-3.1608504245132765
chr1,242294549,242349589,-4.047323113550464
chr1,126716030,126802603,-4.371221203270453
chr1,153276305,153289671,-3.828584862747734
chr1,215553460,215615894,-3.458736149259714
chr1,52300099,52366134,-2.151272669625196
chr1,37347745,37413674,-1.4268283678694753
chr1,118516039,118602954,-4.21627440507496
chr1,242809318,242849607,-2.856078789597615
chr1,37632450,37664953,-2.426122824336178
chr1,1597177,1613871,-3.5661580446424583
chr1,225817062,225859955,-2.525872608757453
chr1,50979318,51007677,-2.704611900876474
chr1,103295776,103365485,-2.7103527866190023
chr1,49306372,49344671,-5.960570840102491
chr1,100890973,100892457,-5.128397185878501
chr1,26212804,26253716,-2.449632471974098
chr1,144316031,144321188,-4.24251430162076
chr1,67044599,67124202,-1.4380961574302569
chr1,162406041,162485234,-1.2906075707140539
chr1,7579906,7597460,-2.307550152621584
chr1,12656463,12671969,-2.681071119271916
chr1,189399182,189404540,-5.919470666797548
chr1,124173325,124221172,-2.744377605672542
chr1,84719638,84799845,-1.4172474763391556
chr1,102146902,102170343,-4.858504813317015
chr1,67762544,67785455,-3.3428168985655664
chr1,105266422,105270414,-6.623438033601239
chr1,106518734,106556471,-5.138652088761946
chr1,80768916,80817511,-5.862744049023702
chr1,121114836,121152966,-3.6125398375576987
chr1,111876820,111879929,-5.3942925678537
chr1,26023078,26091626,-1.6371377804557057
chr1,205290127,205334265,-2.4221032082653604
chr1,115753543,115755017,-5.268920075274783
chr1,110759492,110825160,-2.4186324569328392
chr1,37886082,37961989,-1.4310358884094987
chr1,172204877,172264417,-2.052182049333118
chr1,67064085,67097575,-2.0157952515763764
chr1,47555426,47559077,-5.398032531160457
chr1,105140810,105161250,-6.53094048641819
chr1,156906021,156967860,-1.4867417156422371
chr1,182130441,182155977,-3.133928159982912
chr1,18912091,18974775,-2.747545136953047
chr1,86177761,86251069,-2.248688392726548
chr1,88434103,88474549,-1.9763205737025127
chr1,13072665,13090155,-3.9152619736590943
chr1,4688637,4712085,-5.331190772818976
chr1,161318268,161350380,-1.9356619394690855
chr1,49348737,49415588,-5.973546065183942
chr1,229985798,230076637,-1.6784086931992108
chr1,35278723,35370762,-1.6214558189494748
chr1,203730460,203816672,-1.1835250018765837
chr1,100183017,100201201,-3.8732867054702873
chr1,198036312,198098443,-3.792041720561143
chr1,75909452,75927752,-4.913196820399401
chr1,8016339,8057573,-2.851787699532155
chr1,188741809,188841093,-5.474053621067402
chr1,97048889,97063912,-4.592770556355151
chr1,174121220,174212985,-2.7590663785504352
chr1,52946391,53009408,-1.6686933153450387
chr1,41091882,41174298,-1.7148128115931853
chr1,124964375,124985137,-3.5191167865620248
chr1,61634163,61694058,-2.357574825810218
chr1,49972509,50026414,-1.8464319892843712
chr1,203901642,203976873,-1.6935546948022981
chr1,94439661,94457757,-2.879088681931662
chr1,180799704,180805969,-4.369574841583873
chr1,138013729,138016790,-4.803034615699215
chr1,129849445,129904189,-5.73207849636951
chr1,232081912,232085054,-5.749434051376795
chr1,218954798,219006513,-3.1820923045919702
chr1,22577079,22583201,-4.856837835611546
chr1,87057872,87060553,-5.44270115478476
chr1,181074640,181157558,-0.9329192096368779
chr1,131828138,131836220,-5.259265873667563
chr1,109639411,109646929,-3.273931757712691
chr1,2830052,2908322,-2.848165102474136
chr1,235402125,235459488,-2.0673626829448986
chr1,70711965,70713448,-5.683270971534193
chr1,33006911,33040628,-2.186533827742526
chr1,140659410,140712707,-4.6376428973377335
chr1,121115639,121145239,-3.653401921555225
chr1,122640251,122665815,-3.5325204772141703
chr1,142319293,142341148,-4.170349934504684
chr1,11317706,11385292,-1.5980642745542497
chr1,210290721,210347555,-2.7094029528359544
chr1,167182580,167204210,-2.635376307461978
chr1,84154765,84233543,-1.8294402038651192
chr1,91365350,91380360,-4.078597621530766
chr1,195452052,195500384,-4.537014123700014
chr1,31756634,31841061,-2.3987722466178845
chr1,121199352,121263188,-4.225135113539394
chr1,168708810,168798827,-5.066882819410738
chr1,225991781,226003764,-4.062075543863058
chr1,16200045,16255332,-2.3992406325461255
chr1,112070215,112163567,-1.7142663218757004
chr1,30958477,31047054,-2.0539032485875066
chr1,50333405,50407290,-1.7982937702133517
chr1,120800831,120808284,-4.142929962316298
chr1,18690240,18691141,-4.660170129753797
chr1,245009539,245048813,-2.4533188692340318
chr1,160226824,160291665,-2.202610534546765
chr1,90747000,90821416,-2.7217518714985522
chr1,119854963,119868409,-4.275409024248112
chr1,96348386,96359644,-6.042288166072452
chr1,159500433,159572388,-2.139166736067185
chr1,176474916,176557187,-1.9269321733760365
chr1,171727131,171779436,-2.1578113823626297
chr1,184915262,184975992,-2.6494099385624064
chr1,130754473,130799062,-4.617410451580688
chr1,88022393,88090885,-3.9788703608902676
chr1,186637160,186723293,-1.5688581983194962
chr1,196164991,196194493,-3.6299576217301963
chr1,71669312,71687209,-5.365058543825888
chr1,209360101,209399947,-2.7280367077506025
chr1,92430201,92511255,-2.317276780260585
chr1,134239980,134263643,-5.292293492846691
chr1,222557754,222561795,-4.202617769028929
chr1,70495058,70559108,-2.303157736099218
chr1,157376991,157433809,-2.305379999649523
chr1,13680889,13741862,-2.1061294571966265
chr1,37431724,37466943,-2.7649178358719975
chr1,222568357,222642689,-1.911028902232371
chr1,247929854,247931980,-5.938691632973687
chr1,139458614,139481868,-4.964828487153987
chr1,8746172,8760269,-3.6328296914292193
chr1,76871295,76954363,-2.4874245246632696
chr1,152454811,152525790,-2.4127182273022787
chr1,41528931,41581998,-4.6490780435390215
chr1,102920413,103017667,-3.473554887691748
chr1,94466316,94549607,-0.9306827515312507
chr1,180542446,180635520,-1.7364584423183917
chr1,77990623,78063018,-1.3977186780021171
chr1,66868178,66953955,-2.395882566092003
chr1,171519721,171576193,-2.0786420784079427
chr1,168834759,168930384,-3.7531129345555176
chr1,218290896,218312119,-4.033443120539722
chr1,214819965,214868101,-4.490117904754882
chr1,11825660,11859106,-2.45164658980823
chr1,220682544,220727483,-2.2217093830342356
chr1,143353305,143426085,-2.283815133612108
chr1,175234520,175238817,-4.2096957285300665
chr1,90138992,90222782,-4.497820663671451
chr1,195064953,195162362,-4.128776348217848
chr1,220512444,220611694,-1.6442256153132906
chr1,201211351,201308409,-1.3643197745131816
chr1,47364301,47431935,-1.4817927627027705
chr1,42262933,42355941,-3.3641721966909626
chr1,127663254,127676384,-4.78246281350594
chr1,54491087,54511074,-3.2636069837608623
chr1,128704737,128718070,-5.104385523389635
chr1,136315437,136330882,-5.670087211720557
chr1,138685115,138770662,-4.775942490606197
chr1,161211680,161249740,-1.855450554561284
chr1,105799909,105878071,-4.702276852378973
chr1,47457070,47471531,-3.5263018979163063
chr1,128441393,128538547,-4.647306606523405
chr1,101665243,101699768,-4.909644135839339
chr1,74832666,74925739,-2.612715143388872
chr1,46491503,46585369,-1.7534115218438218
chr1,240086066,240142202,-2.7139100983244737
chr1,148750323,148788545,-2.219575862572929
chr1,138443815,138464646,-4.299152446935565
chr1,187823508,187846402,-6.138779546110636
chr1,217900575,217937698,-2.5443751117329283
chr1,124235047,124240187,-4.408497457103977
chr1,31188680,31287544,-2.4625632148580423
chr1,172260756,172277495,-3.3803372564099914
chr1,145310353,145327989,-3.4901432082391293
chr1,146463701,146553821,-2.8667230022258994
chr1,97905573,97980055,-2.9360531845991664
chr1,14326170,14384861,-4.259854324068955
chr1,44800288,44828284,-3.1086674447976934
chr1,3370408,3448424,-1.842097048917059
chr1,95722386,95813668,-4.185998442497835
chr1,120509690,120589075,-1.8275996685134595
chr1,138124800,138169699,-4.679198489969374
chr1,69630740,69648100,-4.984184432876991
chr1,95063359,95121966,-3.069712018354364
chr1,74933030,74949064,-3.785938345872099
chr1,105789580,105834310,-4.726470952286924
chr1,202367460,202451678,-1.9116407832697933
chr1,189850358,189901179,-4.674972882204892
chr1,14907507,14987328,-1.1491087803916205
chr1,171799977,171872212,-1.6320582383033162
chr1,192236736,192336081,-1.6680927264822336
chr1,173985297,174069679,-1.7621060316443755
chr1,131478724,131485186,-4.882486677075397
chr1,193984464,194020230,-5.674932727126516
chr1,53257207,53339990,-1.3764842340771268
chr1,98692667,98701074,-5.978642952925726
chr1,137235307,137258503,-4.769253789246441
chr1,72668010,72705241,-5.576555978075339
chr1,90423666,90466173,-3.215852476044252
chr1,187077035,187138122,-4.172719509151619
chr1,59978234,60008358,-5.0739801634745065
chr1,201401548,201487598,-1.0620921486425123
chr1,173237923,173315140,-2.0626508701969892
chr1,230924019,230956990,-2.8424371076948582
chr1,30903271,30963974,-1.854654013575335
chr1,11170261,11215325,-2.4262683570164145
chr1,136760264,136839076,-4.160312384572253
chr1,81060449,81159666,-5.540128819970955
chr1,239923454,240022671,-1.5985819350969597
chr1,58270805,58341924,-2.300796636039509
chr1,155794464,155808648,-4.34031381459687
chr1,8417618,8470615,-2.477019102866596
chr1,242759111,242833595,-2.163548849282965
chr1,87267880,87353357,-2.7996416197005676
chr1,151049470,151061522,-4.08565100882358
chr1,153478560,153557834,-1.621828085012494
chr1,240132728,240182687,-2.7672335427049455
chr1,33005019,33012439,-3.977894734250189
chr1,136464390,136500643,-5.130652530912789
chr1,98955127,99033662,-3.072386413015483
chr1,101041625,101092337,-2.277647215061657
chr1,222096755,222127700,-3.0147715191865223
chr1,218028375,218113169,-1.0679802075131397
chr1,53245712,53292144,-2.452620231390977
chr1,89368917,89380496,-3.6291114681712027
chr1,54426784,54435284,-4.2305381055399085
chr1,141770013,141836064,-3.9246552715885534
chr1,175843208,175915331,-2.309572953430843
chr1,224136182,224156986,-3.587511094210021
chr1,10243649,10274183,-3.0157326877890704
chr1,23757964,23761087,-4.701566530135883
chr1,155498414,155548655,-2.9894966683505975
chr1,182752762,182823734,-1.5439560321769914
chr1,163428787,163436246,-5.843253897469348
chr1,194496391,194538485,-6.023654912161601
chr1,241983142,242077567,-2.954712022990282
chr1,146960322,146966493,-4.609740096302935
chr1,134589570,134600750,-4.7223065127254955
chr1,222971451,223057521,-1.2029524649722472
chr1,212016998,212035344,-2.6054246666335987
chr1,127958159,128011517,-4.777700273099406
chr1,176515600,176577202,-1.8929360441549496
chr1,12783646,12838469,-2.9984839175507187
chr1,45579692,45589933,-4.004603729551915
chr1,56029114,56074856,-5.211914341391525
chr1,177492496,177529128,-3.7605096745237985
chr1,48600581,48653350,-3.474557065500095
chr1,29508197,29579781,-4.275321094385744
chr1,117453204,117486941,-2.6943401331556442
chr1,244651459,244737905,-1.2280762039479356
chr1,166771916,166818127,-1.9786432543331942
chr1,54997786,55086155,-2.242769758825514
chr1,164192565,164220750,-5.478119024192686
chr1,216738960,216760520,-3.798565038467876
chr1,6141128,6158402,-2.9322748146367252
chr1,20265938,20364948,-1.1140519183340751
chr1,36612093,36619061,-5.808630746944567
