,chrom_x,start_x,loc,merge_id,chrom_y,start_y,stop,mean_disruption,spearman,pearson,name,class,family,del_size,id,i,mse,hamming,end,start,chrom,ctcf_count
3862,chr10,49969751,chr10_49969751_SVA_C.npy,chr1049969751,chr10,49969751,49971348,0.0105532823593265,,,SVA_C,Retroposon,SVA,1597.0,chr10_49969751_SVA_C,457015,-2.7512106374641805,8,49971348,49969751,chr10,2
85,chr10,50023781,chr10_50023781_REP522.npy,chr1050023781,chr10,50023781,50024642,0.0219849389304332,,,REP522,Satellite,telo,861.0,chr10_50023781_REP522,460433,-3.565137178249688,9,50024642,50023781,chr10,0
1797,chr10,50674208,chr10_50674208_MER63C.npy,chr1050674208,chr10,50674208,50674667,0.0069391424546477,,,MER63C,DNA,hAT-Blackjack,459.0,chr10_50674208_MER63C,462288,-3.927989566735866,7,50674667,50674208,chr10,0
6276,chr10,5377410,chr10_5377410_Tigger12.npy,chr105377410,chr10,5377410,5377561,0.0184976443819268,0.9661446405576464,0.963157805062302,Tigger12,DNA,TcMar-Tigger,151.0,chr10_5377410_Tigger12,144243,-3.6608135167931537,6,5377561,5377410,chr10,1
385,chr10,55424999,chr10_55424999_Zaphod.npy,chr1055424999,chr10,55424999,55425451,0.0155059427044602,0.8325374648501481,0.8505748297843574,Zaphod,DNA,hAT-Tip100,452.0,chr10_55424999_Zaphod,23589,-4.527289855065794,6,55425451,55424999,chr10,0
917,chr10,55891904,chr10_55891904_MamTip3.npy,chr1055891904,chr10,55891904,55892103,0.0147715599595713,0.7642646932870354,0.7860383584149796,MamTip3,DNA,hAT-Tip100,199.0,chr10_55891904_MamTip3,23813,-4.517858930133153,6,55892103,55891904,chr10,0
5634,chr10,55898837,chr10_55898837_MER45R.npy,chr1055898837,chr10,55898837,55899520,0.0164117901683096,0.7221477325646154,0.7904515287412013,MER45R,DNA,hAT-Tip100,683.0,chr10_55898837_MER45R,32051,-2.220403285817449,7,55899520,55898837,chr10,2
1778,chr10,58149351,chr10_58149351_Charlie8.npy,chr1058149351,chr10,58149351,58149574,0.0245465838940936,0.8950908935474065,0.8961542731954859,Charlie8,DNA,hAT-Charlie,223.0,chr10_58149351_Charlie8,15673,-3.9814358009375175,8,58149574,58149351,chr10,2
5209,chr10,58243369,chr10_58243369_SVA_A.npy,chr1058243369,chr10,58243369,58245058,0.0104660088672387,,,SVA_A,Retroposon,SVA,1689.0,chr10_58243369_SVA_A,479195,-2.56852003639166,9,58245058,58243369,chr10,0
1834,chr10,58881513,chr10_58881513_MER75.npy,chr1058881513,chr10,58881513,58882027,0.0094168783815782,0.9463740868577613,0.9458265862363154,MER75,DNA,PiggyBac,514.0,chr10_58881513_MER75,63254,-4.745770883621172,7,58882027,58881513,chr10,0
5769,chr10,59637330,chr10_59637330_MER11B.npy,chr1059637330,chr10,59637330,59638413,0.0108815574511657,0.9699161349543256,0.9734443061183052,MER11B,LTR,ERVK,1083.0,chr10_59637330_MER11B,216045,-3.724654536408864,9,59638413,59637330,chr10,0
1571,chr10,59696100,chr10_59696100_SVA_D.npy,chr1059696100,chr10,59696100,59697749,0.0070887097620564,0.9798835957318852,0.976889772469002,SVA_D,Retroposon,SVA,1649.0,chr10_59696100_SVA_D,161817,-2.041554534690968,8,59697749,59696100,chr10,0
690,chr10,59732007,chr10_59732007_Harlequin-int.npy,chr1059732007,chr10,59732007,59732977,0.0253609821421112,0.9234429987520963,0.9183543390190912,Harlequin-int,LTR,ERV1,970.0,chr10_59732007_Harlequin-int,70884,-3.1937572010606834,8,59732977,59732007,chr10,0
4725,chr10,59822675,chr10_59822675_LTR1D.npy,chr1059822675,chr10,59822675,59823534,0.0332843121246378,0.9276227987650896,0.9221813934792374,LTR1D,LTR,ERV1,859.0,chr10_59822675_LTR1D,208000,-3.1347203288123464,8,59823534,59822675,chr10,0
36,chr10,59823900,chr10_59823900_Charlie11.npy,chr1059823900,chr10,59823900,59824573,0.0305056541509293,0.9226971621008108,0.9323122188676798,Charlie11,DNA,hAT-Charlie,673.0,chr10_59823900_Charlie11,20187,-3.784495041420238,8,59824573,59823900,chr10,0
1584,chr10,59956809,chr10_59956809_Zaphod3.npy,chr1059956809,chr10,59956809,59957015,0.0136621706314899,0.9718368419841648,0.9718225662336628,Zaphod3,DNA,hAT-Tip100,206.0,chr10_59956809_Zaphod3,38117,-2.4396413869496283,7,59957015,59956809,chr10,0
2683,chr10,60021859,chr10_60021859_MER102c.npy,chr1060021859,chr10,60021859,60022028,0.0191088939333667,0.9629125337747544,0.9699846985332948,MER102c,DNA,hAT-Charlie,169.0,chr10_60021859_MER102c,192106,-2.661610401175653,6,60022028,60021859,chr10,0
39,chr10,62970490,chr10_62970490_MER94B.npy,chr1062970490,chr10,62970490,62970605,0.0124922112954169,0.981544151358954,0.987213830049581,MER94B,DNA,hAT-Blackjack,115.0,chr10_62970490_MER94B,222497,-3.558575341974982,7,62970605,62970490,chr10,0
839,chr10,63688959,chr10_63688959_Arthur1C.npy,chr1063688959,chr10,63688959,63689093,0.0156105824651422,0.990739134446243,0.9895322876862376,Arthur1C,DNA,hAT-Tip100,134.0,chr10_63688959_Arthur1C,20762,-3.9949211891161225,7,63689093,63688959,chr10,0
368,chr10,6581116,chr10_6581116_Mam_R4.npy,chr106581116,chr10,6581116,6581203,0.0135309297223761,0.9475930661051772,0.9578418922559836,Mam_R4,LINE,Dong-R4,87.0,chr10_6581116_Mam_R4,700,-5.050413267544892,6,6581203,6581116,chr10,1
1093,chr10,6623991,chr10_6623991_MER67A.npy,chr106623991,chr10,6623991,6624420,0.0206519558787427,0.8792271852135594,0.9098739377317454,MER67A,LTR,ERV1,429.0,chr10_6623991_MER67A,224595,-4.903708221500454,7,6624420,6623991,chr10,1
6018,chr10,67825288,chr10_67825288_7SLRNA.npy,chr1067825288,chr10,67825288,67825594,0.0071234798166912,,,7SLRNA,srpRNA,srpRNA,306.0,chr10_67825288_7SLRNA,265238,-3.825039584525815,10,67825594,67825288,chr10,0
3368,chr10,68007702,chr10_68007702_7SLRNA.npy,chr1068007702,chr10,68007702,68008017,0.0102592812115638,,,7SLRNA,srpRNA,srpRNA,315.0,chr10_68007702_7SLRNA,265240,-5.089317269485322,10,68008017,68007702,chr10,1
4558,chr10,68835876,chr10_68835876_AluSc8.npy,chr1068835876,chr10,68835876,68836169,0.0258766004635875,,,AluSc8,SINE,Alu,293.0,chr10_68835876_AluSc8,478132,-4.791966363944761,8,68836169,68835876,chr10,0
1692,chr10,70121635,chr10_70121635_7SLRNA.npy,chr1070121635,chr10,70121635,70121736,0.0099785110504107,,,7SLRNA,srpRNA,srpRNA,101.0,chr10_70121635_7SLRNA,265252,-4.697524005387828,7,70121736,70121635,chr10,1
3350,chr10,70125770,chr10_70125770_LTR29.npy,chr1070125770,chr10,70125770,70125911,0.0206853194463883,0.9289274331637376,0.9378765997535516,LTR29,LTR,ERV1,141.0,chr10_70125770_LTR29,125999,-4.767895935656943,7,70125911,70125770,chr10,0
5265,chr10,70687350,chr10_70687350_SVA_F.npy,chr1070687350,chr10,70687350,70688843,0.0160487348270771,,,SVA_F,Retroposon,SVA,1493.0,chr10_70687350_SVA_F,465061,-2.63112229085594,8,70688843,70687350,chr10,1
2974,chr10,71130605,chr10_71130605_Plat_L3.npy,chr1071130605,chr10,71130605,71131013,0.0089129283725115,,,Plat_L3,LINE,CR1,408.0,chr10_71130605_Plat_L3,465915,-4.976410745030063,8,71131013,71130605,chr10,0
4698,chr10,7117152,chr10_7117152_MER94B.npy,chr107117152,chr10,7117152,7117283,0.0077734030076115,0.9466025421534756,0.9694393776600848,MER94B,DNA,hAT-Blackjack,131.0,chr10_7117152_MER94B,76595,-3.058382548056666,6,7117283,7117152,chr10,0
2805,chr10,71955166,chr10_71955166_LTR14B.npy,chr1071955166,chr10,71955166,71955757,0.0215274356199247,0.9140155858206228,0.921287592800449,LTR14B,LTR,ERVK,591.0,chr10_71955166_LTR14B,37967,-4.368505893981173,9,71955757,71955166,chr10,0
2435,chr10,71955958,chr10_71955958_LTR13_.npy,chr1071955958,chr10,71955958,71956922,0.0191285877528336,0.9287860466716568,0.934766971448746,LTR13_,LTR,ERVK,964.0,chr10_71955958_LTR13_,66915,-0.6058548765667395,10,71956922,71955958,chr10,1
4669,chr10,72582803,chr10_72582803_7SLRNA.npy,chr1072582803,chr10,72582803,72583107,0.0116306516026507,,,7SLRNA,srpRNA,srpRNA,304.0,chr10_72582803_7SLRNA,265258,-4.966475130144553,9,72583107,72582803,chr10,0
433,chr10,72842179,chr10_72842179_Charlie24.npy,chr1072842179,chr10,72842179,72842354,0.0196761765324961,0.8384818120612034,0.8742755889326258,Charlie24,DNA,hAT-Charlie,175.0,chr10_72842179_Charlie24,20112,-3.2733453109106514,7,72842354,72842179,chr10,0
5547,chr10,72861795,chr10_72861795_MER96B.npy,chr1072861795,chr10,72861795,72861940,0.0137068041484288,0.9405566834187568,0.9513837094687102,MER96B,DNA,hAT-Tip100,145.0,chr10_72861795_MER96B,243561,-3.0770394216484624,7,72861940,72861795,chr10,0
4624,chr10,74002132,chr10_74002132_AluSp.npy,chr1074002132,chr10,74002132,74002423,0.0343380122424168,0.9746829846820992,0.955075025930946,AluSp,SINE,Alu,291.0,chr10_74002132_AluSp,251463,-4.725814603472983,8,74002423,74002132,chr10,0
4385,chr10,77233474,chr10_77233474_LTR3A.npy,chr1077233474,chr10,77233474,77233951,0.0105488245264378,,,LTR3A,LTR,ERVK,477.0,chr10_77233474_LTR3A,457830,-4.773823118735337,10,77233951,77233474,chr10,0
581,chr10,79975574,chr10_79975574_MER9a2.npy,chr1079975574,chr10,79975574,79976085,0.0124841453885571,0.9375345047779144,0.9275742103185644,MER9a2,LTR,ERVK,511.0,chr10_79975574_MER9a2,42286,-4.362871306140505,8,79976085,79975574,chr10,0
712,chr10,80045024,chr10_80045024_MER101B.npy,chr1080045024,chr10,80045024,80045287,0.0198716536582368,0.9223120171799932,0.917801058070439,MER101B,LTR,ERV1,263.0,chr10_80045024_MER101B,159933,-3.6071722832382935,9,80045287,80045024,chr10,0
2913,chr10,84179879,chr10_84179879_SVA_B.npy,chr1084179879,chr10,84179879,84181186,0.0113661351097694,,,SVA_B,Retroposon,SVA,1307.0,chr10_84179879_SVA_B,466884,-2.3663206270852664,8,84181186,84179879,chr10,0
625,chr10,86494017,chr10_86494017_Charlie1a.npy,chr1086494017,chr10,86494017,86494918,0.0243177178691003,0.9566335950582548,0.9559806202063276,Charlie1a,DNA,hAT-Charlie,901.0,chr10_86494017_Charlie1a,11679,-1.6075475234199723,7,86494918,86494017,chr10,0
2969,chr10,86611711,chr10_86611711_LTR17.npy,chr1086611711,chr10,86611711,86612444,0.0245802272006021,0.9593251092373803,0.9569811731278764,LTR17,LTR,ERV1,733.0,chr10_86611711_LTR17,240508,-3.9545695931292095,8,86612444,86611711,chr10,0
3186,chr10,87453857,chr10_87453857_X7A_LINE.npy,chr1087453857,chr10,87453857,87453946,0.0131974714350394,0.969363351777958,0.970748429679242,X7A_LINE,LINE,CR1,89.0,chr10_87453857_X7A_LINE,258412,-4.868724630029299,6,87453946,87453857,chr10,0
961,chr10,87778369,chr10_87778369_Tigger4b.npy,chr1087778369,chr10,87778369,87778728,0.0189956763963974,0.8911671625041032,0.9351922641203696,Tigger4b,DNA,TcMar-Tigger,359.0,chr10_87778369_Tigger4b,158909,-2.3035661515093797,8,87778728,87778369,chr10,0
5408,chr10,88467620,chr10_88467620_MER5B.npy,chr1088467620,chr10,88467620,88467783,0.0242627388392384,0.7884325167692008,0.7913166446094722,MER5B,DNA,hAT-Charlie,163.0,chr10_88467620_MER5B,94105,-4.859138330267786,10,88467783,88467620,chr10,0
6199,chr10,89398089,chr10_89398089_LTR22A.npy,chr1089398089,chr10,89398089,89398543,0.0157423145968577,0.9661489825698087,0.966597920013691,LTR22A,LTR,ERVK,454.0,chr10_89398089_LTR22A,248768,-4.938300573222312,9,89398543,89398089,chr10,0
4831,chr10,89624218,chr10_89624218_ORSL.npy,chr1089624218,chr10,89624218,89624467,0.0179532277317111,0.9743057920160156,0.9748753278082188,ORSL,DNA,hAT-Tip100,249.0,chr10_89624218_ORSL,96342,-2.925039741992742,8,89624467,89624218,chr10,0
4250,chr10,90582641,chr10_90582641_L3b.npy,chr1090582641,chr10,90582641,90582742,0.0097847796823519,,,L3b,LINE,CR1,101.0,chr10_90582641_L3b,482145,-3.681582508864377,7,90582742,90582641,chr10,0
1981,chr10,91856190,chr10_91856190_X6A_LINE.npy,chr1091856190,chr10,91856190,91856271,0.013177406120772,0.9571518888114406,0.9558975021753032,X6A_LINE,LINE,CR1,81.0,chr10_91856190_X6A_LINE,245212,-4.838340204516837,5,91856271,91856190,chr10,0
590,chr10,91893952,chr10_91893952_LTR13A.npy,chr1091893952,chr10,91893952,91894919,0.0129369796037558,0.9583673764547856,0.9569579469605296,LTR13A,LTR,ERVK,967.0,chr10_91893952_LTR13A,132860,-5.282206416324535,8,91894919,91893952,chr10,0
535,chr10,92037480,chr10_92037480_MER44D.npy,chr1092037480,chr10,92037480,92038088,0.0141457333553744,0.9789216269996568,0.9780847766334564,MER44D,DNA,TcMar-Tigger,608.0,chr10_92037480_MER44D,54457,-4.608762784422321,9,92038088,92037480,chr10,0
2598,chr10,92374850,chr10_92374850_SVA_F.npy,chr1092374850,chr10,92374850,92375502,0.0073468953786751,,,SVA_F,Retroposon,SVA,652.0,chr10_92374850_SVA_F,463694,-4.522880608985006,8,92375502,92374850,chr10,2
1367,chr10,93842946,chr10_93842946_MER34C_.npy,chr1093842946,chr10,93842946,93843253,0.0219521266935262,0.9427837748634332,0.94079795935794,MER34C_,LTR,ERV1,307.0,chr10_93842946_MER34C_,192435,-5.033533528140018,6,93843253,93842946,chr10,0
4627,chr10,94173660,chr10_94173660_MamRep434.npy,chr1094173660,chr10,94173660,94174033,0.0154759397560808,0.9513955080542656,0.9462046739204492,MamRep434,DNA,TcMar-Tigger,373.0,chr10_94173660_MamRep434,73904,-2.1235892292628566,7,94174033,94173660,chr10,0
5173,chr10,95374551,chr10_95374551_Tigger16a.npy,chr1095374551,chr10,95374551,95374926,0.0366574142472103,0.8844652196484315,0.8961538839282815,Tigger16a,DNA,TcMar-Tigger,375.0,chr10_95374551_Tigger16a,67291,0.9459293618747748,9,95374926,95374551,chr10,0
4195,chr10,95909172,chr10_95909172_Charlie22a.npy,chr1095909172,chr10,95909172,95909249,0.0505830074708811,0.8463131699989072,0.8511826428078717,Charlie22a,DNA,hAT-Charlie,77.0,chr10_95909172_Charlie22a,53554,-4.309503730096437,6,95909249,95909172,chr10,0
6303,chr10,95985302,chr10_95985302_MER11B.npy,chr1095985302,chr10,95985302,95986372,0.016651576071461,0.9462649561589462,0.9563078957905736,MER11B,LTR,ERVK,1070.0,chr10_95985302_MER11B,166066,-3.929738978636479,7,95986372,95985302,chr10,0
1545,chr10,96085128,chr10_96085128_Tigger20a.npy,chr1096085128,chr10,96085128,96085281,0.0209605493742748,0.9365031582919396,0.9367083655655732,Tigger20a,DNA,TcMar-Tigger,153.0,chr10_96085128_Tigger20a,48894,-3.44037235385587,7,96085281,96085128,chr10,1
41,chr10,96149014,chr10_96149014_MER5C.npy,chr1096149014,chr10,96149014,96149272,0.0231759647518487,0.920728233911488,0.9235451011188548,MER5C,DNA,hAT-Charlie,258.0,chr10_96149014_MER5C,15250,-1.8899905545294884,8,96149272,96149014,chr10,0
5402,chr10,96409683,chr10_96409683_MER115.npy,chr1096409683,chr10,96409683,96410117,0.0189169700829243,0.9219147160138946,0.9277421490478626,MER115,DNA,hAT-Tip100,434.0,chr10_96409683_MER115,26456,-4.896548806576573,9,96410117,96409683,chr10,0
868,chr10,97297293,chr10_97297293_7SLRNA.npy,chr1097297293,chr10,97297293,97297574,0.0180454383371849,,,7SLRNA,srpRNA,srpRNA,281.0,chr10_97297293_7SLRNA,265321,-5.21848869694852,9,97297574,97297293,chr10,1
2119,chr10,97416845,chr10_97416845_LTR5_Hs.npy,chr1097416845,chr10,97416845,97417535,0.0135467667486534,0.9696000051498668,0.9737991873665266,LTR5_Hs,LTR,ERVK,690.0,chr10_97416845_LTR5_Hs,188674,-4.256721283020887,8,97417535,97416845,chr10,0
2326,chr10,97831786,chr10_97831786_L2b.npy,chr1097831786,chr10,97831786,97832207,0.0179584614611457,,,L2b,LINE,L2,421.0,chr10_97831786_L2b,469491,-4.622425600288101,9,97832207,97831786,chr10,0
4824,chr10,97841020,chr10_97841020_SVA_A.npy,chr1097841020,chr10,97841020,97842457,0.0247595136485704,,,SVA_A,Retroposon,SVA,1437.0,chr10_97841020_SVA_A,456318,-2.716047427507666,8,97842457,97841020,chr10,0
5063,chr11,10223443,chr11_10223443_Tigger2b_Pri.npy,chr1110223443,chr11,10223443,10224290,0.0159562372702205,0.9368284571108232,0.949106517566198,Tigger2b_Pri,DNA,TcMar-Tigger,847.0,chr11_10223443_Tigger2b_Pri,34073,-1.9774795741448872,9,10224290,10223443,chr11,0
2211,chr11,102367506,chr11_102367506_MER91B.npy,chr11102367506,chr11,102367506,102367610,0.0291758437448764,0.8912171226393993,0.8812258017738714,MER91B,DNA,hAT-Tip100,104.0,chr11_102367506_MER91B,21304,-1.0432789678995065,8,102367610,102367506,chr11,0
4982,chr11,102558083,chr11_102558083_LTR2752.npy,chr11102558083,chr11,102558083,102559030,0.021149798179474,0.9097152169782966,0.919774752703449,LTR2752,LTR,ERV1,947.0,chr11_102558083_LTR2752,95734,-2.8463250826079456,9,102559030,102558083,chr11,1
707,chr11,103456987,chr11_103456987_Tigger3b.npy,chr11103456987,chr11,103456987,103457597,0.0179323436533922,0.9286678043568812,0.9287337984297316,Tigger3b,DNA,TcMar-Tigger,610.0,chr11_103456987_Tigger3b,143805,-1.9440925358747103,8,103457597,103456987,chr11,0
3859,chr11,104027701,chr11_104027701_CR1_Mam.npy,chr11104027701,chr11,104027701,104027908,0.0330537521654923,0.8980069521478197,0.8620353533028376,CR1_Mam,LINE,CR1,207.0,chr11_104027701_CR1_Mam,111796,-1.998318741100974,7,104027908,104027701,chr11,0
3954,chr11,104085478,chr11_104085478_Charlie1b.npy,chr11104085478,chr11,104085478,104085940,0.0184745068268681,0.9471745641506696,0.9232190028641644,Charlie1b,DNA,hAT-Charlie,462.0,chr11_104085478_Charlie1b,11228,-5.042871000554213,7,104085940,104085478,chr11,1
3040,chr11,106048546,chr11_106048546_L3.npy,chr11106048546,chr11,106048546,106048843,0.0132047947568577,,,L3,LINE,CR1,297.0,chr11_106048546_L3,475209,-1.9922409273506976,7,106048843,106048546,chr11,0
1533,chr11,107518406,chr11_107518406_MER9a2.npy,chr11107518406,chr11,107518406,107518944,0.0168437374439437,0.8994300896303549,0.9155344064633354,MER9a2,LTR,ERVK,538.0,chr11_107518406_MER9a2,106279,-4.496034974472572,8,107518944,107518406,chr11,0
2160,chr11,107638652,chr11_107638652_MER58A.npy,chr11107638652,chr11,107638652,107638863,0.0290360823641288,0.8716802065723949,0.8825037019304763,MER58A,DNA,hAT-Charlie,211.0,chr11_107638652_MER58A,60268,-2.71013048964252,7,107638863,107638652,chr11,1
5442,chr11,107723329,chr11_107723329_Tigger2a.npy,chr11107723329,chr11,107723329,107723836,0.0149573818860531,0.943264741476104,0.9514958324434644,Tigger2a,DNA,TcMar-Tigger,507.0,chr11_107723329_Tigger2a,202289,-3.1483309443693046,8,107723836,107723329,chr11,0
5983,chr11,108175039,chr11_108175039_MER44A.npy,chr11108175039,chr11,108175039,108175368,0.0328366408305566,0.8316843484646207,0.8488141504482214,MER44A,DNA,TcMar-Tigger,329.0,chr11_108175039_MER44A,201699,-2.3745261318776207,10,108175368,108175039,chr11,0
4566,chr11,108280318,chr11_108280318_CR1-3_Croc.npy,chr11108280318,chr11,108280318,108280427,0.0185064550438384,0.9287991564081396,0.947394724745932,CR1-3_Croc,LINE,CR1,109.0,chr11_108280318_CR1-3_Croc,45609,-4.119659485716896,6,108280427,108280318,chr11,0
4908,chr11,108394848,chr11_108394848_AluJr.npy,chr11108394848,chr11,108394848,108395147,0.0287368043227591,0.8938017934892548,0.9314333033839052,AluJr,SINE,Alu,299.0,chr11_108394848_AluJr,77952,-4.67552653037888,7,108395147,108394848,chr11,0
255,chr11,109508149,chr11_109508149_Mam_R4.npy,chr11109508149,chr11,109508149,109508454,0.0068508785713873,0.9660062445334808,0.945754090864282,Mam_R4,LINE,Dong-R4,305.0,chr11_109508149_Mam_R4,39219,-5.065063694186721,8,109508454,109508149,chr11,1
1205,chr11,111495809,chr11_111495809_MER6B.npy,chr11111495809,chr11,111495809,111495978,0.0204741085576223,0.980969165979106,0.9763412460389008,MER6B,DNA,TcMar-Tigger,169.0,chr11_111495809_MER6B,220690,-2.824399479141248,6,111495978,111495809,chr11,0
5868,chr11,111789142,chr11_111789142_Looper.npy,chr11111789142,chr11,111789142,111789251,0.0105025250106451,0.9858950540966211,0.9862970619794236,Looper,DNA,PiggyBac,109.0,chr11_111789142_Looper,87197,-3.1639102042111715,6,111789251,111789142,chr11,0
5615,chr11,113523634,chr11_113523634_SVA_A.npy,chr11113523634,chr11,113523634,113524816,0.0131325699422771,0.9876827208066972,0.984807381671481,SVA_A,Retroposon,SVA,1182.0,chr11_113523634_SVA_A,57895,-3.1248233329186066,8,113524816,113523634,chr11,0
644,chr11,113534449,chr11_113534449_L3.npy,chr11113534449,chr11,113534449,113534857,0.0114505434736337,,,L3,LINE,CR1,408.0,chr11_113534449_L3,461117,-4.765130624263074,7,113534857,113534449,chr11,0
5058,chr11,113592230,chr11_113592230_MER63C.npy,chr11113592230,chr11,113592230,113592637,0.0078260265885017,0.9857871631663204,0.984899172741067,MER63C,DNA,hAT-Blackjack,407.0,chr11_113592230_MER63C,65176,-3.4089997702592685,7,113592637,113592230,chr11,0
1860,chr11,113748633,chr11_113748633_Mam_R4.npy,chr11113748633,chr11,113748633,113748776,0.0076305167942937,,,Mam_R4,LINE,Dong-R4,143.0,chr11_113748633_Mam_R4,461040,-3.560174759794037,7,113748776,113748633,chr11,0
1595,chr11,114314731,chr11_114314731_MER47A.npy,chr11114314731,chr11,114314731,114315040,0.0222464308247912,0.9108719160619012,0.9457819076397648,MER47A,DNA,TcMar-Tigger,309.0,chr11_114314731_MER47A,106662,-2.962257110758552,7,114315040,114314731,chr11,0
2853,chr11,114398204,chr11_114398204_MER105.npy,chr11114398204,chr11,114398204,114398385,0.0194720127205129,0.9176897855177284,0.9285751346258212,MER105,DNA,hAT-Charlie,181.0,chr11_114398204_MER105,227138,-2.47132030106679,8,114398385,114398204,chr11,1
